Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"471.5220","31.6350","11978.81508","9.0882","13.7558"
"471.5270","31.6839","12159.28936","9.0882","13.7646"
"471.5310","31.7229","12274.10126","9.0882","13.8088"
"471.5320","31.7327","12292.52911","9.0882","13.8224"
"473.3150","35.8383","10942.97886","9.0882","15.6169"
"473.3200","35.8383","10946.36631","9.0882","15.6097"
"473.3250","35.8384","10971.51470","9.0882","15.6051"
"473.3300","35.8389","11113.97743","9.0882","15.6299"
"473.3350","35.8405","11393.80264","9.0882","15.7009"
"473.3400","35.8445","11688.22575","9.0882","15.7895"
"473.3450","35.8523","11921.76819","9.0882","15.8766"
"473.3500","35.8656","12225.75474","9.0882","15.9348"
"473.3550","35.8857","12679.98600","9.0882","15.9666"
"473.3600","35.9132","13144.42444","9.0882","15.9913"
"473.3650","35.9478","13499.96471","9.0882","16.0093"
"473.3700","35.9888","13685.62698","9.0882","16.0437"
"473.3750","36.0349","13799.40319","9.0882","16.0691"
"473.3800","36.0847","14022.96162","9.0882","16.0809"
"473.3850","36.1369","14294.67487","9.0882","16.1336"
"473.3900","36.1903","14501.64318","9.0882","16.2159"
"473.3950","36.2441","14574.12243","9.0882","16.3171"
"473.4000","36.2976","14491.63628","9.0882","16.4061"
"473.4050","36.3506","14344.24114","9.0882","16.4804"
"473.4100","36.4028","14361.65619","9.0882","16.5281"
"473.4150","36.4544","14517.62009","9.0882","16.5466"
"473.4200","36.5052","14678.60794","9.0882","16.6028"
"473.4250","36.5554","14747.06459","9.0882","16.6822"
"473.4300","36.6052","14685.61077","9.0882","16.7622"
"473.4350","36.6546","14544.69204","9.0882","16.8347"
"473.4400","36.7038","14548.51055","9.0882","16.8951"
"473.4450","36.7528","14703.10402","9.0882","16.9226"
"473.4500","36.8017","14878.01647","9.0882","16.9747"
"473.4540","36.8409","14958.72211","9.0882","17.0261"
"473.4550","36.8506","14966.75014","9.0882","17.0348"
"475.2340","40.9527","13369.26556","9.0882","18.6414"
"475.2390","40.9527","13371.73653","9.0882","18.6186"
"475.2440","40.9528","13392.77744","9.0882","18.5899"
"475.2490","40.9533","13521.77715","9.0882","18.5909"
"475.2540","40.9549","13791.94355","9.0882","18.6240"
"475.2590","40.9588","14089.35928","9.0882","18.6548"
"475.2640","40.9666","14401.84116","9.0882","18.6795"
"475.2690","40.9799","14871.42944","9.0882","18.7050"
"475.2740","41.0001","15420.78018","9.0882","18.7439"
"475.2790","41.0276","15907.15504","9.0882","18.7915"
"475.2840","41.0624","16238.81531","9.0882","18.8303"
"475.2890","41.1036","16402.10152","9.0882","18.8525"
"475.2940","41.1498","16601.68076","9.0882","18.8754"
"475.2990","41.1997","16892.17567","9.0882","18.8987"
"475.3040","41.2520","17163.89847","9.0882","18.9445"
"475.3090","41.3055","17322.45445","9.0882","19.0265"
"475.3140","41.3593","17324.63837","9.0882","19.1491"
"475.3190","41.4128","17182.27959","9.0882","19.2472"
"475.3240","41.4657","17081.20346","9.0882","19.3127"
"475.3290","41.5178","17163.71918","9.0882","19.3607"
"475.3340","41.5692","17329.80156","9.0882","19.4134"
"475.3390","41.6199","17458.76503","9.0882","19.4819"
"475.3440","41.6700","17476.14288","9.0882","19.5580"
"475.3490","41.7197","17361.00578","9.0882","19.6153"
"475.3540","41.7691","17253.23677","9.0882","19.6515"
"475.3590","41.8182","17334.59663","9.0882","19.6641"
"475.3640","41.8673","17527.51541","9.0882","19.6703"
"475.3690","41.9162","17694.59343","9.0882","19.6900"
"475.3730","41.9554","17751.73378","9.0882","19.7197"
"475.3740","41.9652","17752.70081","9.0882","19.7270"
"477.1520","46.0693","15970.31403","9.0882","21.2678"
"477.1570","46.0693","15970.90435","9.0882","21.2643"
"477.1620","46.0694","15989.56776","9.0882","21.2620"
"477.1670","46.0699","16114.86816","9.0882","21.2729"
"477.1720","46.0716","16381.42586","9.0882","21.3053"
"477.1770","46.0756","16704.02145","9.0882","21.3335"
"477.1820","46.0835","17172.49298","9.0882","21.3605"
"477.1870","46.0971","17792.51671","9.0882","21.3624"
"477.1920","46.1176","18414.99329","9.0882","21.3802"
"477.1970","46.1455","18913.62762","9.0882","21.4137"
"477.2020","46.1805","19226.31264","9.0882","21.4369"
"477.2070","46.2220","19433.22563","9.0882","21.4397"
"477.2120","46.2684","19738.97362","9.0882","21.4319"
"477.2170","46.3186","20080.39474","9.0882","21.4462"
"477.2220","46.3711","20340.99197","9.0882","21.5022"
"477.2270","46.4247","20451.28822","9.0882","21.5988"
"477.2320","46.4786","20394.03343","9.0882","21.7033"
"477.2370","46.5322","20261.98196","9.0882","21.8001"
"477.2420","46.5851","20281.92520","9.0882","21.8523"
"477.2470","46.6373","20432.81364","9.0882","21.8600"
"477.2520","46.6886","20595.10422","9.0882","21.9039"
"477.2570","46.7393","20671.53549","9.0882","21.9677"
"477.2620","46.7894","20619.76433","9.0882","22.0354"
"477.2670","46.8391","20476.07994","9.0882","22.1399"
"477.2720","46.8884","20465.37018","9.0882","22.2334"
"477.2770","46.9375","20622.87331","9.0882","22.2613"
"477.2820","46.9865","20813.32207","9.0882","22.2946"
"477.2870","47.0355","20931.98586","9.0882","22.3512"
"477.2910","47.0747","20938.79890","9.0882","22.3869"
"477.2920","47.0845","20926.68533","9.0882","22.3959"
"479.0720","51.1876","18892.48657","9.0882","23.6939"
"479.0770","51.1876","18891.25061","9.0882","23.6964"
"479.0820","51.1877","18908.55789","9.0882","23.7004"
"479.0870","51.1882","19024.95766","9.0882","23.7251"
"479.0920","51.1899","19288.90419","9.0882","23.7669"
"479.0970","51.1939","19716.59660","9.0882","23.8040"
"479.1020","51.2018","20371.79947","9.0882","23.7974"
"479.1070","51.2153","21131.87027","9.0882","23.7886"
"479.1120","51.2356","21821.83647","9.0882","23.8235"
"479.1170","51.2633","22336.70807","9.0882","23.8675"
"479.1220","51.2981","22635.49042","9.0882","23.8897"
"479.1270","51.3394","22894.08493","9.0882","23.8995"
"479.1320","51.3857","23263.35335","9.0882","23.8880"
"479.1370","51.4357","23621.60683","9.0882","23.8925"
"479.1420","51.4880","23862.87880","9.0882","23.9401"
"479.1470","51.5415","23932.81746","9.0882","24.0288"
"479.1520","51.5953","23826.49422","9.0882","24.1388"
"479.1570","51.6488","23715.96527","9.0882","24.2329"
"479.1620","51.7017","23800.56953","9.0882","24.2818"
"479.1670","51.7538","23978.04832","9.0882","24.3016"
"479.1720","51.8052","24127.72751","9.0882","24.3594"
"479.1770","51.8558","24174.66164","9.0882","24.4216"
"479.1820","51.9059","24090.57236","9.0882","24.4824"
"479.1870","51.9555","24003.98064","9.0882","24.5351"
"479.1920","52.0048","24112.65564","9.0882","24.5809"
"479.1970","52.0538","24318.12096","9.0882","24.6180"
"479.2020","52.1028","24498.96240","9.0882","24.6759"
"479.2070","52.1518","24572.34001","9.0882","24.7405"
"479.2110","52.1909","24531.24046","9.0882","24.7938"
"479.2120","52.2007","24507.50160","9.0882","24.8074"
"492.6970","0.0009","-14531.57139","-0.9036","-13.6832"
"492.7020","0.0009","-14528.06187","-0.9036","-13.6649"
"492.7070","0.0010","-14465.64293","-0.9036","-13.6611"
"492.7120","0.0018","-14082.43179","-0.9036","-13.7032"
"492.7170","0.0044","-13033.87451","-0.9036","-13.7803"
"492.7220","0.0105","-11449.44763","-0.9036","-13.7874"
"492.7270","0.0220","-9727.74792","-0.9036","-13.7038"
"492.7320","0.0403","-8133.73661","-0.9036","-13.5465"
"492.7370","0.0661","-6814.70823","-0.9036","-13.3681"
"492.7420","0.0994","-5700.14286","-0.9036","-13.2239"
"492.7470","0.1394","-4615.93676","-0.9036","-13.1112"
"492.7520","0.1849","-3684.52835","-0.9036","-12.9890"
"492.7570","0.2344","-3013.15665","-0.9036","-12.8312"
"492.7620","0.2865","-2640.04564","-0.9036","-12.6749"
"492.7670","0.3399","-2556.21791","-0.9036","-12.5190"
"492.7720","0.3938","-2575.88077","-0.9036","-12.3701"
"492.7770","0.4473","-2469.12432","-0.9036","-12.2541"
